order_id,plant_id,supplier_id,material_id,order_date,expected_delivery_date,quantity,status,updated_at_order,delivery_id,delivery_date,delivered_quantity,delivery_status,updated_at_delivery,delivery_delay_days,on_time_flag,has_delivery,order_day
ORD100329,NJ01,SUP009,MAT0049,2024-01-09 07:34:46,2024-01-14,108,CONFIRMED,2024-01-10 21:34:46,DEL501836,2024-01-15 12:18:00,101.0,ON_TIME,2024-01-18 04:34:46,1.0,0,1,2024-01-09
ORD100096,NJ02,SUP001,MAT0064,2024-01-03 18:29:36,2024-01-11,120,OPEN,2024-01-04 05:29:36,DEL501837,2024-01-13 11:42:00,126.0,DELIVERED,2024-01-07 05:29:36,2.0,0,1,2024-01-03
ORD100241,SH01,SUP010,MAT0042,2024-01-07 12:05:27,2024-01-11,97,CREATED,2024-01-07 17:05:27,,,,,,,0,0,2024-01-07
ORD100127,NJ02,SUP016,MAT0016,2024-01-04 10:35:08,2024-01-10,65,CREATED,2024-01-06 02:35:08,DEL501838,2024-01-10 12:18:00,62.0,ON_TIME,2024-01-06 02:35:08,0.0,1,1,2024-01-04
ORD100562,SH01,SUP008,MAT0062,2024-01-15 17:39:06,2024-01-23,128,OPEN,2024-01-17 11:39:06,,,,,,,0,0,2024-01-15
ORD101470,NJ01,SUP007,MAT0079,2024-02-06 06:57:45,2024-02-14,104,CONFIRMED,2024-02-06 10:57:45,DEL501839,2024-02-14 16:54:00,109.0,LATE,2024-02-14 02:57:45,0.0,1,1,2024-02-06
ORD101171,NJ02,SUP007,MAT0079,2024-01-29 08:46:35,2024-02-04,167,CONFIRMED,2024-01-30 04:46:35,DEL501840,2024-02-03 09:19:00,154.0,LATE,2024-01-31 20:46:35,-1.0,1,1,2024-01-29
ORD101831,NJ02,SUP015,MAT0021,2024-02-14 12:31:48,2024-02-23,165,CREATED,2024-02-15 13:31:48,,,,,,,0,0,2024-02-14
ORD100432,NJ01,SUP001,MAT0018,2024-01-11 16:47:42,2024-01-15,47,CONFIRMED,2024-01-11 16:47:42,DEL501841,2024-01-14 10:33:00,45.0,DELIVERED,2024-01-12 16:47:42,-1.0,1,1,2024-01-11
ORD100673,NJ02,SUP014,MAT0046,2024-01-18 18:14:43,2024-01-23,107,CONFIRMED,2024-01-20 04:14:43,DEL501842,2024-01-23 12:10:00,97.0,ON_TIME,2024-01-24 13:14:43,0.0,1,1,2024-01-18
ORD100803,NJ01,,MAT0001,2024-01-21 10:40:11,2024-01-24,107,CONFIRMED,2024-01-23 10:40:11,,,,,,,0,0,2024-01-21
ORD101206,NJ02,SUP002,MAT0064,2024-01-30 12:21:10,2024-02-02,177,CREATED,2024-01-30 12:21:10,,,,,,,0,0,2024-01-30
ORD101363,NJ01,SUP008,MAT0036,2024-02-03 11:58:21,2024-02-09,72,CREATED,2024-02-03 17:58:21,DEL501843,2024-02-12 08:28:00,44.0,ON_TIME,2024-02-14 07:58:21,3.0,0,1,2024-02-03
ORD100209,NJ02,SUP014,MAT0044,2024-01-06 11:23:58,2024-01-12,108,CONFIRMED,2024-01-08 01:23:58,DEL501844,2024-01-16 19:24:00,115.0,DELIVERED,2024-01-16 06:23:58,4.0,0,1,2024-01-06
ORD101372,SH01,SUP008,MAT0012,2024-02-03 07:40:05,2024-02-06,93,CREATED,2024-02-04 19:40:05,DEL501845,2024-02-06 15:38:00,74.0,LATE,2024-02-06 11:40:05,0.0,1,1,2024-02-03
ORD101612,NJ01,SUP004,MAT0014,2024-02-09 06:54:46,2024-02-13,140,OPEN,2024-02-11 01:54:46,DEL501846,2024-02-12 17:25:00,137.0,DELIVERED,2024-02-10 11:54:46,-1.0,1,1,2024-02-09
ORD100691,NJ02,SUP011,MAT0034,2024-01-18 10:30:53,2024-01-21,47,OPEN,2024-01-19 09:30:53,DEL501847,2024-01-21 11:02:00,60.0,DELIVERED,2024-01-26 09:30:53,0.0,1,1,2024-01-18
ORD100391,SH01,SUP006,MAT0072,2024-01-10 12:11:31,2024-01-20,64,CREATED,2024-01-11 19:11:31,DEL501848,2024-01-21 09:23:00,41.0,DELIVERED,2024-01-17 04:11:31,1.0,0,1,2024-01-10
ORD100490,NJ01,SUP013,MAT0074,2024-01-13 10:19:15,2024-01-16,71,CONFIRMED,2024-01-14 17:19:15,DEL501849,2024-01-15 08:59:00,80.0,ON_TIME,2024-01-17 10:19:15,-1.0,1,1,2024-01-13
ORD100362,SH01,SUP018,MAT0032,2024-01-10 10:26:24,2024-01-13,137,CONFIRMED,2024-01-11 19:26:24,DEL500107,2024-01-18 20:57:00,160.0,ON_TIME,2024-01-14 20:26:24,5.0,0,1,2024-01-10
ORD100605,SH01,SUP005,MAT0004,2024-01-16 18:27:41,2024-01-19,92,OPEN,2024-01-18 15:27:41,,,,,,,0,0,2024-01-16
ORD102158,NJ01,SUP016,MAT0041,2024-02-22 15:02:43,2024-03-02,119,OPEN,2024-02-22 16:02:43,,,,,,,0,0,2024-02-22
ORD102046,SH01,SUP005,MAT0063,2024-02-20 12:20:29,2024-02-25,117,OPEN,2024-02-22 03:20:29,DEL501850,2024-02-24 13:02:00,112.0,ON_TIME,2024-02-22 17:20:29,-1.0,1,1,2024-02-20
ORD101166,NJ02,SUP018,MAT0022,2024-01-29 16:32:13,2024-02-02,64,CREATED,2024-01-31 02:32:13,DEL501851,2024-02-01 19:17:00,49.0,LATE,2024-02-08 17:32:13,-1.0,1,1,2024-01-29
ORD101837,NJ01,SUP016,MAT0026,2024-02-14 11:46:55,2024-02-19,153,OPEN,2024-02-14 19:46:55,DEL501852,2024-02-19 13:05:00,183.0,DELIVERED,2024-02-18 02:46:55,0.0,1,1,2024-02-14
ORD100029,NJ02,SUP016,MAT0028,2024-01-01 11:04:32,2024-01-06,109,CONFIRMED,2024-01-01 19:04:32,DEL501853,2024-01-05 11:19:00,108.0,DELIVERED,2024-01-02 15:04:32,-1.0,1,1,2024-01-01
ORD102335,NJ02,SUP011,MAT0053,2024-02-27 08:09:46,2024-03-01,87,OPEN,2024-02-29 02:09:46,DEL501854,2024-03-06 09:16:00,78.0,ON_TIME,2024-03-07 20:09:46,5.0,0,1,2024-02-27
ORD101562,NJ01,SUP012,MAT0037,2024-02-08 10:31:13,2024-02-12,94,CONFIRMED,2024-02-10 00:31:13,DEL501855,2024-02-11 10:29:00,82.0,DELIVERED,2024-02-13 21:31:13,-1.0,1,1,2024-02-08
ORD101354,SH01,SUP011,MAT0067,2024-02-03 14:28:08,2024-02-12,174,OPEN,2024-02-05 04:28:08,DEL501856,2024-02-13 15:02:00,187.0,DELIVERED,2024-02-11 11:28:08,1.0,0,1,2024-02-03
ORD100766,NJ01,SUP012,MAT0020,2024-01-20 13:02:59,2024-01-25,157,CONFIRMED,2024-01-20 18:02:59,DEL501857,2024-01-25 11:50:00,147.0,DELIVERED,2024-01-31 13:02:59,0.0,1,1,2024-01-20
ORD102212,NJ02,SUP015,MAT0057,2024-02-24 09:06:54,2024-02-27,161,CREATED,2024-02-26 08:06:54,DEL501858,2024-02-27 13:05:00,172.0,DELIVERED,2024-02-29 23:06:54,0.0,1,1,2024-02-24
ORD101379,NJ01,SUP012,MAT0015,2024-02-03 06:27:31,2024-02-11,135,OPEN,2024-02-05 01:27:31,,,,,,,0,0,2024-02-03
ORD101693,NJ01,SUP012,MAT0027,2024-02-11 18:12:00,2024-02-20,109,OPEN,2024-02-13 06:12:00,DEL501859,2024-02-25 20:47:00,108.0,DELIVERED,2024-02-14 12:12:00,5.0,0,1,2024-02-11
ORD100723,NJ02,SUP001,MAT0022,2024-01-19 07:15:40,2024-01-27,75,OPEN,2024-01-20 20:15:40,DEL501860,2024-01-26 20:24:00,91.0,ON_TIME,2024-01-22 16:15:40,-1.0,1,1,2024-01-19
ORD100091,SH01,SUP020,MAT0016,2024-01-03 16:15:06,2024-01-09,108,CONFIRMED,2024-01-03 18:15:06,DEL501861,2024-01-09 11:04:00,92.0,DELIVERED,2024-01-08 00:15:06,0.0,1,1,2024-01-03
ORD100838,NJ01,SUP020,MAT0076,2024-01-21 06:05:27,2024-01-29,100,CONFIRMED,2024-01-23 02:05:27,DEL501862,2024-01-29 15:06:00,86.0,DELIVERED,2024-01-31 02:05:27,0.0,1,1,2024-01-21
ORD101038,NJ01,SUP017,MAT0075,2024-01-26 09:07:36,2024-02-05,59,CONFIRMED,2024-01-27 01:07:36,DEL501863,2024-02-04 08:44:00,54.0,DELIVERED,2024-01-29 19:07:36,-1.0,1,1,2024-01-26
ORD100153,NJ02,SUP014,MAT0023,2024-01-04 08:05:58,2024-01-10,185,CREATED,2024-01-04 16:05:58,DEL501864,2024-01-10 11:19:00,182.0,LATE,2024-01-06 00:05:58,0.0,1,1,2024-01-04
ORD101732,SH01,SUP016,MAT0066,2024-02-11 16:15:20,2024-02-20,98,CONFIRMED,2024-02-13 15:15:20,DEL501865,2024-02-19 19:03:00,92.0,LATE,2024-02-19 19:15:20,-1.0,1,1,2024-02-11
ORD100806,NJ02,SUP020,MAT0072,2024-01-21 15:00:15,2024-01-31,175,CREATED,2024-01-21 18:00:15,DEL501866,2024-02-04 15:13:00,214.0,DELIVERED,2024-01-22 21:00:15,4.0,0,1,2024-01-21
ORD101698,NJ02,,MAT0067,2024-02-11 17:44:20,2024-02-13,153,CONFIRMED,2024-02-12 05:44:20,DEL501867,2024-02-16 19:58:00,183.0,LATE,2024-02-17 03:44:20,3.0,0,1,2024-02-11
ORD101904,NJ02,SUP001,MAT0018,2024-02-16 09:59:58,2024-02-21,118,OPEN,2024-02-16 16:59:58,DEL501868,2024-02-23 14:20:00,122.0,LATE,2024-02-26 17:59:58,2.0,0,1,2024-02-16
ORD101564,NJ01,SUP011,MAT0009,2024-02-08 10:54:58,2024-02-13,168,CREATED,2024-02-08 21:54:58,DEL501869,2024-02-12 07:14:00,174.0,DELIVERED,2024-02-16 18:54:58,-1.0,1,1,2024-02-08
ORD101835,SH01,SUP003,MAT0048,2024-02-14 15:15:10,2024-02-23,61,CREATED,2024-02-16 14:15:10,DEL501870,2024-02-22 07:38:00,57.0,DELIVERED,2024-02-19 10:15:10,-1.0,1,1,2024-02-14
ORD102343,SH01,SUP005,MAT0015,2024-02-28 13:24:14,2024-03-09,94,OPEN,2024-03-01 11:24:14,DEL501871,2024-03-08 08:11:00,78.0,LATE,2024-03-04 15:24:14,-1.0,1,1,2024-02-28
ORD101867,SH01,SUP015,MAT0025,2024-02-15 15:27:55,2024-02-18,198,CONFIRMED,2024-02-17 07:27:55,DEL501872,2024-02-18 09:27:00,195.0,LATE,2024-02-21 22:27:55,0.0,1,1,2024-02-15
ORD101282,SH01,SUP018,MAT0027,2024-02-01 09:08:05,2024-02-05,139,CREATED,2024-02-02 17:08:05,,,,,,,0,0,2024-02-01
ORD102070,NJ01,SUP002,MAT0011,2024-02-20 07:00:27,2024-02-25,113,OPEN,2024-02-21 03:00:27,DEL501873,2024-02-24 14:59:00,124.0,LATE,2024-02-24 09:00:27,-1.0,1,1,2024-02-20
ORD100041,NJ02,SUP019,MAT0073,2024-01-01 15:02:39,2024-01-04,125,CONFIRMED,2024-01-02 11:02:39,DEL501874,2024-01-04 15:38:00,144.0,LATE,2024-01-08 00:02:39,0.0,1,1,2024-01-01
ORD102093,NJ02,SUP016,MAT0036,2024-02-21 09:20:44,2024-02-26,128,CONFIRMED,2024-02-22 06:20:44,DEL501875,2024-02-25 10:25:00,142.0,DELIVERED,2024-02-28 18:20:44,-1.0,1,1,2024-02-21
ORD100283,NJ02,SUP014,MAT0020,2024-01-08 07:12:01,2024-01-17,112,OPEN,2024-01-10 03:12:01,DEL501046,2024-01-17 16:16:00,124.0,DELIVERED,2024-01-15 01:12:01,0.0,1,1,2024-01-08
ORD101347,NJ01,SUP011,MAT0009,2024-02-02 17:27:19,2024-02-06,183,CONFIRMED,2024-02-04 03:27:19,DEL501876,2024-02-05 15:25:00,160.0,LATE,2024-02-13 02:27:19,-1.0,1,1,2024-02-02
ORD100624,NJ02,SUP005,MAT0069,2024-01-17 07:11:41,2024-01-20,108,CREATED,2024-01-17 23:11:41,,,,,,,0,0,2024-01-17
ORD100042,NJ01,SUP009,MAT0051,2024-01-01 10:13:42,2024-01-08,115,CREATED,2024-01-03 04:13:42,DEL501877,2024-01-07 15:16:00,110.0,ON_TIME,2024-01-04 00:13:42,-1.0,1,1,2024-01-01
ORD100799,NJ01,SUP004,MAT0058,2024-01-21 17:50:10,2024-01-24,157,CONFIRMED,2024-01-22 16:50:10,DEL501878,2024-01-23 19:06:00,134.0,DELIVERED,2024-01-23 07:50:10,-1.0,1,1,2024-01-21
ORD102147,SH01,SUP005,MAT0027,2024-02-22 15:21:34,2024-02-26,97,CONFIRMED,2024-02-23 16:21:34,DEL501879,2024-02-26 14:31:00,114.0,DELIVERED,2024-03-02 01:21:34,0.0,1,1,2024-02-22
ORD102065,SH01,SUP004,MAT0003,2024-02-20 16:05:51,2024-02-27,145,CREATED,2024-02-22 16:05:51,DEL501880,2024-02-27 19:12:00,138.0,DELIVERED,2024-02-29 08:05:51,0.0,1,1,2024-02-20
ORD100882,NJ02,SUP018,MAT0002,2024-01-22 11:43:44,2024-01-26,164,CONFIRMED,2024-01-22 11:43:44,DEL501881,2024-01-27 14:06:00,163.0,ON_TIME,2024-01-29 12:43:44,1.0,0,1,2024-01-22
ORD100098,NJ01,SUP008,MAT0053,2024-01-03 14:00:33,2024-01-08,70,OPEN,2024-01-05 01:00:33,,,,,,,0,0,2024-01-03
ORD101100,NJ02,SUP018,MAT0025,2024-01-27 16:09:41,2024-02-01,130,CREATED,2024-01-28 11:09:41,DEL501882,2024-02-01 11:18:00,137.0,DELIVERED,2024-01-30 03:09:41,0.0,1,1,2024-01-27
ORD102219,NJ02,SUP001,MAT0063,2024-02-24 12:36:22,2024-03-02,96,OPEN,2024-02-26 10:36:22,DEL501883,2024-03-01 11:14:00,137.0,DELIVERED,2024-02-29 09:36:22,-1.0,1,1,2024-02-24
ORD101011,SH01,SUP010,MAT0022,2024-01-25 13:02:02,2024-01-29,175,OPEN,2024-01-26 16:02:02,DEL501884,2024-01-28 18:59:00,179.0,DELIVERED,2024-01-31 18:02:02,-1.0,1,1,2024-01-25
ORD101424,NJ01,SUP016,MAT0012,2024-02-04 17:46:27,2024-02-11,165,OPEN,2024-02-05 04:46:27,DEL501885,2024-02-15 19:43:00,161.0,DELIVERED,2024-02-09 16:46:27,4.0,0,1,2024-02-04
ORD101734,NJ01,SUP007,MAT0057,2024-02-12 06:10:33,2024-02-15,73,CREATED,2024-02-12 08:10:33,DEL501886,2024-02-15 19:03:00,54.0,DELIVERED,2024-02-23 04:10:33,0.0,1,1,2024-02-12
ORD101591,NJ01,SUP013,MAT0017,2024-02-09 15:34:57,2024-02-15,149,OPEN,2024-02-11 09:34:57,DEL501888,2024-02-14 17:53:00,146.0,LATE,2024-02-13 18:34:57,-1.0,1,1,2024-02-09
ORD101636,NJ01,SUP014,MAT0069,2024-02-10 09:05:37,2024-02-12,108,CONFIRMED,2024-02-10 11:05:37,,,,,,,0,0,2024-02-10
ORD100614,SH01,SUP003,MAT0040,2024-01-16 15:38:25,2024-01-26,158,CREATED,2024-01-18 14:38:25,DEL501889,2024-01-25 19:27:00,182.0,DELIVERED,2024-01-22 07:38:25,-1.0,1,1,2024-01-16
ORD101940,SH01,SUP014,MAT0061,2024-02-17 06:25:18,2024-02-25,145,OPEN,2024-02-18 02:25:18,DEL501890,2024-02-27 19:47:00,161.0,ON_TIME,2024-02-23 22:25:18,2.0,0,1,2024-02-17
ORD100686,NJ02,SUP015,MAT0024,2024-01-18 18:23:23,2024-01-26,70,CONFIRMED,2024-01-19 02:23:23,DEL501891,2024-01-26 20:39:00,63.0,DELIVERED,2024-01-27 15:23:23,0.0,1,1,2024-01-18
ORD101535,SH01,SUP013,MAT0031,2024-02-07 07:28:10,2024-02-14,76,CONFIRMED,2024-02-07 08:28:10,DEL501892,2024-02-14 11:44:00,55.0,DELIVERED,2024-02-11 15:28:10,0.0,1,1,2024-02-07
ORD100552,SH01,SUP008,MAT0059,2024-01-15 17:06:57,2024-01-21,48,OPEN,2024-01-16 09:06:57,DEL501893,2024-01-25 16:24:00,52.0,LATE,2024-01-17 06:06:57,4.0,0,1,2024-01-15
ORD102306,SH01,SUP018,MAT0025,2024-02-26 08:09:21,2024-03-01,72,OPEN,2024-02-28 08:09:21,DEL501894,2024-03-01 14:55:00,62.0,DELIVERED,2024-03-03 22:09:21,0.0,1,1,2024-02-26
ORD100498,NJ02,SUP010,MAT0011,2024-01-13 13:36:56,2024-01-18,129,OPEN,2024-01-15 10:36:56,DEL501895,2024-01-18 13:08:00,129.0,DELIVERED,2024-01-15 01:36:56,0.0,1,1,2024-01-13
ORD100798,NJ01,SUP009,MAT0042,2024-01-21 17:57:12,2024-01-30,122,CONFIRMED,2024-01-23 10:57:12,DEL501896,2024-01-30 12:48:00,137.0,DELIVERED,2024-01-29 02:57:12,0.0,1,1,2024-01-21
ORD101023,SH01,SUP007,MAT0037,2024-01-25 09:31:40,2024-01-28,64,OPEN,2024-01-25 12:31:40,DEL501897,2024-02-02 18:38:00,39.0,LATE,2024-01-26 12:31:40,5.0,0,1,2024-01-25
ORD101565,NJ01,SUP016,MAT0055,2024-02-08 11:57:29,2024-02-12,97,OPEN,2024-02-08 12:57:29,,,,,,,0,0,2024-02-08
ORD100956,NJ02,SUP016,MAT0019,2024-01-24 10:07:58,2024-01-26,146,OPEN,2024-01-25 06:07:58,DEL501898,2024-01-25 12:31:00,149.0,DELIVERED,2024-01-29 05:07:58,-1.0,1,1,2024-01-24
ORD100272,NJ01,SUP009,MAT0047,2024-01-08 06:54:06,2024-01-16,106,OPEN,2024-01-09 05:54:06,DEL501899,2024-01-16 14:44:00,117.0,DELIVERED,2024-01-17 18:54:06,0.0,1,1,2024-01-08
ORD102434,SH01,SUP017,MAT0018,2024-02-29 13:55:42,2024-03-10,102,OPEN,2024-02-29 15:55:42,DEL501900,2024-03-12 12:20:00,114.0,DELIVERED,2024-03-11 09:55:42,2.0,0,1,2024-02-29
ORD100435,SH01,SUP019,MAT0010,2024-01-12 10:33:04,2024-01-18,132,OPEN,2024-01-13 15:33:04,DEL501901,2024-01-18 13:03:00,111.0,DELIVERED,2024-01-14 07:33:04,0.0,1,1,2024-01-12
ORD101953,NJ01,SUP019,MAT0056,2024-02-17 18:31:15,2024-02-26,93,CONFIRMED,2024-02-18 11:31:15,DEL501902,2024-02-27 17:49:00,99.0,DELIVERED,2024-02-20 04:31:15,1.0,0,1,2024-02-17
ORD100677,NJ01,SUP008,MAT0026,2024-01-18 09:47:15,2024-01-24,140,CREATED,2024-01-20 00:47:15,DEL501903,2024-01-23 10:35:00,158.0,DELIVERED,2024-01-24 09:47:15,-1.0,1,1,2024-01-18
ORD101696,NJ02,SUP003,MAT0029,2024-02-11 08:17:46,2024-02-14,83,CONFIRMED,2024-02-11 12:17:46,DEL501904,2024-02-14 09:05:00,88.0,DELIVERED,2024-02-12 09:17:46,0.0,1,1,2024-02-11
ORD100482,NJ02,SUP001,MAT0034,2024-01-13 07:52:45,2024-01-20,173,CREATED,2024-01-13 22:52:45,DEL501905,2024-01-20 17:48:00,171.0,DELIVERED,2024-01-22 16:52:45,0.0,1,1,2024-01-13
ORD101600,NJ01,SUP001,MAT0024,2024-02-09 16:39:07,2024-02-17,192,CREATED,2024-02-11 15:39:07,DEL501906,2024-02-17 19:43:00,209.0,ON_TIME,2024-02-17 07:39:07,0.0,1,1,2024-02-09
ORD100024,SH01,SUP005,MAT0017,2024-01-01 07:46:31,2024-01-04,100,CONFIRMED,2024-01-02 13:46:31,DEL501907,2024-01-04 08:03:00,89.0,DELIVERED,2024-01-06 23:46:31,0.0,1,1,2024-01-01
ORD100789,NJ01,SUP006,MAT0057,2024-01-20 17:42:12,2024-01-25,163,CONFIRMED,2024-01-22 00:42:12,DEL501908,2024-01-24 17:15:00,140.0,LATE,2024-01-27 03:42:12,-1.0,1,1,2024-01-20
ORD101976,NJ02,SUP018,MAT0046,2024-02-18 11:23:57,2024-02-23,74,CREATED,2024-02-20 07:23:57,DEL501909,2024-02-23 09:04:00,70.0,ON_TIME,2024-02-27 15:23:57,0.0,1,1,2024-02-18
ORD101685,NJ02,SUP011,MAT0057,2024-02-10 11:43:41,2024-02-19,87,CREATED,2024-02-11 19:43:41,,,,,,,0,0,2024-02-10
ORD101408,NJ01,SUP018,MAT0020,2024-02-04 15:21:19,2024-02-13,126,CREATED,2024-02-04 23:21:19,DEL501910,2024-02-13 15:46:00,134.0,LATE,2024-02-09 18:21:19,0.0,1,1,2024-02-04
ORD101478,SH01,,MAT0002,2024-02-06 15:41:03,2024-02-11,54,CREATED,2024-02-06 21:41:03,DEL501911,2024-02-11 20:01:00,69.0,DELIVERED,2024-02-11 04:41:03,0.0,1,1,2024-02-06
ORD101738,SH01,SUP020,MAT0033,2024-02-12 18:39:45,2024-02-19,95,OPEN,2024-02-13 23:39:45,DEL501912,2024-02-18 16:15:00,102.0,LATE,2024-02-22 00:39:45,-1.0,1,1,2024-02-12
ORD101245,NJ01,SUP007,MAT0040,2024-01-31 07:24:57,2024-02-05,124,OPEN,2024-02-02 04:24:57,DEL501913,2024-02-05 13:54:00,136.0,LATE,2024-02-07 15:24:57,0.0,1,1,2024-01-31
ORD100722,NJ01,SUP012,MAT0007,2024-01-19 10:30:40,2024-01-25,55,CONFIRMED,2024-01-19 23:30:40,DEL501914,2024-01-25 19:36:00,70.0,DELIVERED,2024-01-30 09:30:40,0.0,1,1,2024-01-19
ORD101390,NJ02,SUP005,MAT0042,2024-02-03 07:26:31,2024-02-13,90,OPEN,2024-02-04 15:26:31,DEL501915,2024-02-12 09:50:00,84.0,ON_TIME,2024-02-07 03:26:31,-1.0,1,1,2024-02-03
ORD101222,NJ01,SUP008,MAT0026,2024-01-30 18:37:41,2024-02-01,149,OPEN,2024-01-31 09:37:41,DEL501916,2024-02-02 09:24:00,146.0,ON_TIME,2024-02-04 08:37:41,1.0,0,1,2024-01-30
ORD100920,SH01,SUP004,MAT0010,2024-01-23 08:50:01,2024-02-01,142,CREATED,2024-01-25 06:50:01,DEL501917,2024-01-31 20:55:00,161.0,DELIVERED,2024-01-26 18:50:01,-1.0,1,1,2024-01-23
ORD101447,NJ02,SUP005,MAT0038,2024-02-04 07:03:58,2024-02-11,106,OPEN,2024-02-04 16:03:58,DEL501918,2024-02-10 11:19:00,87.0,ON_TIME,2024-02-10 07:03:58,-1.0,1,1,2024-02-04
ORD101900,SH01,SUP015,MAT0026,2024-02-16 10:54:14,2024-02-23,107,CONFIRMED,2024-02-17 08:54:14,,,,,,,0,0,2024-02-16
ORD100314,SH01,SUP002,MAT0009,2024-01-09 12:22:44,2024-01-12,91,OPEN,2024-01-09 14:22:44,DEL501919,2024-01-16 19:45:00,97.0,ON_TIME,2024-01-17 04:22:44,4.0,0,1,2024-01-09
ORD100861,SH01,SUP020,MAT0055,2024-01-22 16:51:26,2024-01-31,102,CONFIRMED,2024-01-23 03:51:26,DEL501920,2024-02-01 08:19:00,91.0,DELIVERED,2024-01-26 17:51:26,1.0,0,1,2024-01-22
ORD102136,NJ01,SUP003,MAT0051,2024-02-22 13:04:46,2024-02-26,110,CONFIRMED,2024-02-23 13:04:46,DEL501921,2024-02-26 12:35:00,126.0,LATE,2024-03-01 15:04:46,0.0,1,1,2024-02-22
ORD102422,NJ01,SUP006,MAT0028,2024-02-29 08:48:26,2024-03-05,98,CONFIRMED,2024-03-01 22:48:26,,,,,,,0,0,2024-02-29
ORD101398,NJ02,SUP001,MAT0079,2024-02-03 10:12:59,2024-02-07,148,CREATED,2024-02-03 15:12:59,DEL501922,2024-02-07 19:40:00,147.0,LATE,2024-02-07 10:12:59,0.0,1,1,2024-02-03
ORD101584,NJ02,SUP013,MAT0013,2024-02-08 09:51:43,2024-02-16,69,OPEN,2024-02-09 04:51:43,DEL501923,2024-02-16 09:59:00,69.0,ON_TIME,2024-02-18 12:51:43,0.0,1,1,2024-02-08
ORD100356,NJ02,SUP006,MAT0075,2024-01-09 09:22:35,2024-01-17,144,CONFIRMED,2024-01-10 09:22:35,DEL501924,2024-01-16 13:15:00,169.0,LATE,2024-01-12 12:22:35,-1.0,1,1,2024-01-09
ORD100271,NJ02,SUP020,MAT0061,2024-01-08 11:03:03,2024-01-14,122,OPEN,2024-01-09 21:03:03,DEL501925,2024-01-18 13:46:00,105.0,DELIVERED,2024-01-12 15:03:03,4.0,0,1,2024-01-08
ORD101869,NJ02,SUP017,MAT0037,2024-02-15 16:11:21,2024-02-25,137,CONFIRMED,2024-02-16 11:11:21,DEL501926,2024-02-25 15:50:00,140.0,DELIVERED,2024-02-19 11:11:21,0.0,1,1,2024-02-15
ORD102377,SH01,SUP005,MAT0080,2024-02-28 18:50:14,2024-03-02,127,OPEN,2024-02-28 22:50:14,DEL501927,2024-03-01 14:49:00,124.0,DELIVERED,2024-03-08 12:50:14,-1.0,1,1,2024-02-28
ORD101924,NJ01,SUP008,MAT0033,2024-02-16 10:56:39,2024-02-19,159,CREATED,2024-02-18 08:56:39,DEL501928,2024-02-23 20:37:00,166.0,DELIVERED,2024-02-22 12:56:39,4.0,0,1,2024-02-16
ORD100444,SH01,SUP018,MAT0032,2024-01-12 15:31:49,2024-01-17,92,CREATED,2024-01-12 15:31:49,DEL501929,2024-01-17 11:46:00,120.0,LATE,2024-01-18 12:31:49,0.0,1,1,2024-01-12
ORD101619,NJ02,SUP014,MAT0073,2024-02-09 18:08:57,2024-02-11,166,CONFIRMED,2024-02-09 22:08:57,DEL501930,2024-02-11 13:59:00,156.0,LATE,2024-02-11 00:08:57,0.0,1,1,2024-02-09
ORD102149,SH01,SUP006,MAT0030,2024-02-22 15:00:16,2024-03-03,183,CONFIRMED,2024-02-24 12:00:16,DEL501931,2024-03-02 13:41:00,165.0,LATE,2024-02-29 18:00:16,-1.0,1,1,2024-02-22
ORD102435,SH01,SUP004,MAT0007,2024-02-29 09:14:41,2024-03-07,170,CREATED,2024-03-02 03:14:41,DEL501932,2024-03-06 18:54:00,157.0,DELIVERED,2024-03-04 15:14:41,-1.0,1,1,2024-02-29
ORD100705,SH01,SUP018,MAT0040,2024-01-19 17:40:56,2024-01-27,146,OPEN,2024-01-20 23:40:56,DEL501933,2024-01-27 12:25:00,142.0,DELIVERED,2024-01-21 16:40:56,0.0,1,1,2024-01-19
ORD101946,SH01,SUP010,MAT0068,2024-02-17 18:20:00,2024-02-20,161,CREATED,2024-02-19 10:20:00,,,,,,,0,0,2024-02-17
ORD100742,NJ01,SUP007,MAT0068,2024-01-19 17:14:34,2024-01-27,99,CONFIRMED,2024-01-20 08:14:34,DEL501934,2024-01-27 17:16:00,99.0,ON_TIME,2024-01-23 09:14:34,0.0,1,1,2024-01-19
ORD101316,NJ02,SUP014,MAT0061,2024-02-02 12:47:39,2024-02-05,72,CONFIRMED,2024-02-04 08:47:39,DEL501935,2024-02-07 19:07:00,73.0,DELIVERED,2024-02-11 09:47:39,2.0,0,1,2024-02-02
ORD100672,NJ01,SUP009,MAT0009,2024-01-18 15:55:01,2024-01-27,135,OPEN,2024-01-20 07:55:01,DEL501936,2024-01-27 09:40:00,162.0,LATE,2024-01-23 13:55:01,0.0,1,1,2024-01-18
ORD102148,SH01,SUP018,MAT0006,2024-02-22 07:52:26,2024-02-25,137,CONFIRMED,2024-02-22 13:52:26,DEL501937,2024-02-24 15:22:00,161.0,DELIVERED,2024-02-25 07:52:26,-1.0,1,1,2024-02-22
ORD100119,SH01,SUP009,MAT0004,2024-01-03 06:56:27,2024-01-10,88,CREATED,2024-01-03 20:56:27,DEL501938,2024-01-09 20:01:00,107.0,ON_TIME,2024-01-08 10:56:27,-1.0,1,1,2024-01-03
